ts,circelec,idservel,mex,padron,vt1v,c1v
2021-11-26 16:48:54.045109,7128,1594,False,4872,1185,24.323
2021-11-26 16:48:54.045109,7128,1614,False,5056,1358,26.859
2021-11-26 16:48:54.045109,7128,1595,False,7991,2917,36.504
2021-11-26 16:48:54.045109,7128,1596,False,6979,3259,46.697
2021-11-26 16:48:54.045109,7128,1597,False,6611,3527,53.35
2021-11-26 16:48:54.045109,7128,1598,False,6995,2189,31.294
2021-11-26 16:48:54.045109,7128,1599,False,7010,1996,28.474
2021-11-26 16:48:54.045109,7128,1600,False,5578,1303,23.36
2021-11-26 16:48:54.045109,7128,1601,False,5734,1535,26.77
2021-11-26 16:48:54.045109,7128,1605,False,6980,2530,36.246
2021-11-26 16:48:54.045109,7128,1604,False,6996,2013,28.774
2021-11-26 16:48:54.045109,7128,1602,False,6399,1866,29.161
2021-11-26 16:48:54.045109,7128,1603,False,6259,2162,34.542
2021-11-26 16:48:54.045109,7146,1719,False,5067,2277,44.938
2021-11-26 16:48:54.045109,7146,1720,False,5043,2232,44.259
2021-11-26 16:48:54.045109,7146,1721,False,5031,2238,44.484
2021-11-26 16:48:54.045109,7146,1728,False,4753,2829,59.52
2021-11-26 16:48:54.045109,7146,1722,False,6405,3539,55.254
2021-11-26 16:48:54.045109,7146,1723,False,5635,1864,33.079
2021-11-26 16:48:54.045109,7146,1724,False,7107,3268,45.983
2021-11-26 16:48:54.045109,7146,1725,False,4774,2236,46.837
2021-11-26 16:48:54.045109,7146,1726,False,6908,3363,48.683
2021-11-26 16:48:54.045109,7146,1727,False,7206,2910,40.383
2021-11-26 16:48:54.045109,7200,2230,False,6785,4329,63.803
2021-11-26 16:48:54.045109,7200,2219,False,8086,4808,59.461
2021-11-26 16:48:54.045109,7200,2220,False,8114,5465,67.353
2021-11-26 16:48:54.045109,7200,2228,False,7451,4960,66.568
2021-11-26 16:48:54.045109,7200,2229,False,7426,5288,71.209
2021-11-26 16:48:54.045109,7200,2227,False,8092,5162,63.791
2021-11-26 16:48:54.045109,7200,2216,False,6051,3973,65.659
2021-11-26 16:48:54.045109,7200,2217,False,6065,4106,67.7
2021-11-26 16:48:54.045109,7200,2221,False,6117,2484,40.608
2021-11-26 16:48:54.045109,7200,2222,False,6117,3082,50.384
2021-11-26 16:48:54.045109,7200,2223,False,5435,3882,71.426
2021-11-26 16:48:54.045109,7200,2218,False,6076,4118,67.775
2021-11-26 16:48:54.045109,7200,2231,False,5971,4701,78.731
2021-11-26 16:48:54.045109,7200,2224,False,6057,3410,56.298
2021-11-26 16:48:54.045109,7200,2225,False,6102,3600,58.997
2021-11-26 16:48:54.045109,7200,2226,False,7459,4026,53.975
2021-11-26 16:48:54.045109,7618,519,False,7125,3313,46.498
2021-11-26 16:48:54.045109,7224,2457,False,3486,1885,54.073
2021-11-26 16:48:54.045109,7224,2452,False,5768,2441,42.32
2021-11-26 16:48:54.045109,7224,2453,False,4818,2302,47.779
2021-11-26 16:48:54.045109,7224,2454,False,5135,2613,50.886
2021-11-26 16:48:54.045109,7224,2455,False,4449,1903,42.774
2021-11-26 16:48:54.045109,7224,2456,False,4473,2234,49.944
2021-11-26 16:48:54.045109,7645,260,False,6066,2369,39.054
2021-11-26 16:48:54.045109,7696,2566,False,6647,3498,52.625
2021-11-26 16:48:54.045109,7097,345,False,4827,2138,44.293
2021-11-26 16:48:54.045109,7097,346,False,4131,1391,33.672
2021-11-26 16:48:54.045109,7097,347,False,4801,2438,50.781
2021-11-26 16:48:54.045109,7097,348,False,9749,4188,42.958
2021-11-26 16:48:54.045109,7097,349,False,6344,2167,34.158
2021-11-26 16:48:54.045109,7097,350,False,9367,4485,47.881
2021-11-26 16:48:54.045109,7097,351,False,6488,2699,41.6
2021-11-26 16:48:54.045109,7097,357,False,8267,2875,34.777
2021-11-26 16:48:54.045109,7097,352,False,3818,2273,59.534
2021-11-26 16:48:54.045109,7097,353,False,6128,2275,37.125
2021-11-26 16:48:54.045109,7097,354,False,4513,1319,29.227
2021-11-26 16:48:54.045109,7097,355,False,6340,2405,37.934
2021-11-26 16:48:54.045109,7097,356,False,6520,2532,38.834
2021-11-26 16:48:54.045109,7097,366,False,4917,1981,40.289
2021-11-26 16:48:54.045109,7097,358,False,7897,3236,40.978
2021-11-26 16:48:54.045109,7097,359,False,7995,2445,30.582
2021-11-26 16:48:54.045109,7097,360,False,8178,3066,37.491
2021-11-26 16:48:54.045109,7097,361,False,9734,3607,37.056
2021-11-26 16:48:54.045109,7097,362,False,9751,3839,39.37
2021-11-26 16:48:54.045109,7097,363,False,8226,3489,42.414
2021-11-26 16:48:54.045109,7097,364,False,5823,2120,36.407
2021-11-26 16:48:54.045109,7097,365,False,4892,2041,41.721
2021-11-26 16:48:54.045109,7121,502,False,6180,3194,51.683
2021-11-26 16:48:54.045109,7121,503,False,8495,4632,54.526
2021-11-26 16:48:54.045109,7032,137,False,3437,1405,40.879
2021-11-26 16:48:54.045109,7120,500,False,6898,3707,53.74
2021-11-26 16:48:54.045109,7120,501,False,5934,3438,57.937
2021-11-26 16:48:54.045109,7721,677,False,4645,2157,46.437
2021-11-26 16:48:54.045109,7043,166,False,2829,997,35.242
2021-11-26 16:48:54.045109,7283,752,False,4523,1708,37.763
2021-11-26 16:48:54.045109,7586,1422,False,1450,715,49.31
2021-11-26 16:48:54.045109,7387,1124,False,3564,1298,36.42
2021-11-26 16:48:54.045109,7387,1125,False,3597,1216,33.806
2021-11-26 16:48:54.045109,7693,674,False,1064,633,59.492
2021-11-26 16:48:54.045109,7166,1912,False,4918,2204,44.815
2021-11-26 16:48:54.045109,7166,1911,False,7664,3081,40.201
2021-11-26 16:48:54.045109,7166,1916,False,5342,2263,42.362
2021-11-26 16:48:54.045109,7166,1913,False,5477,2205,40.259
2021-11-26 16:48:54.045109,7166,1914,False,5399,2399,44.434
2021-11-26 16:48:54.045109,7166,1915,False,6759,3150,46.605
2021-11-26 16:48:54.045109,7166,1917,False,6338,2125,33.528
2021-11-26 16:48:54.045109,7189,2118,False,6644,4161,62.628
2021-11-26 16:48:54.045109,7189,2119,False,6665,4560,68.417
2021-11-26 16:48:54.045109,7189,2121,False,6620,3987,60.227
2021-11-26 16:48:54.045109,7189,2120,False,3985,2629,65.972
2021-11-26 16:48:54.045109,7189,2123,False,5253,2781,52.941
2021-11-26 16:48:54.045109,7189,2124,False,5319,3080,57.906
2021-11-26 16:48:54.045109,7189,2125,False,5323,2874,53.992
2021-11-26 16:48:54.045109,7189,2126,False,6326,3891,61.508
2021-11-26 16:48:54.045109,7189,2122,False,7270,4827,66.396
2021-11-26 16:48:54.045109,7189,2116,False,5980,3402,56.89
2021-11-26 16:48:54.045109,7189,2117,False,5998,3770,62.854
2021-11-26 16:48:54.045109,7346,939,False,4910,2232,45.458
2021-11-26 16:48:54.045109,7346,940,False,4224,1850,43.797
2021-11-26 16:48:54.045109,7679,2662,False,1091,454,41.613
2021-11-26 16:48:54.045109,7108,434,False,8110,4643,57.25
2021-11-26 16:48:54.045109,7108,435,False,9538,4623,48.469
2021-11-26 16:48:54.045109,7108,436,False,6404,2962,46.252
2021-11-26 16:48:54.045109,7108,437,False,4748,2270,47.81
2021-11-26 16:48:54.045109,7108,438,False,5748,3268,56.855
2021-11-26 16:48:54.045109,7108,439,False,10176,5012,49.253
2021-11-26 16:48:54.045109,7410,1225,False,3560,1612,45.281
2021-11-26 16:48:54.045109,7410,1226,False,5496,1949,35.462
2021-11-26 16:48:54.045109,7410,1227,False,4559,1403,30.774
2021-11-26 16:48:54.045109,7410,1228,False,3597,1590,44.204
2021-11-26 16:48:54.045109,7040,163,False,6051,2665,44.042
2021-11-26 16:48:54.045109,7462,1359,False,3127,1183,37.832
2021-11-26 16:48:54.045109,7462,1358,False,7750,3532,45.574
2021-11-26 16:48:54.045109,7464,1364,False,6526,3218,49.31
2021-11-26 16:48:54.045109,7464,1363,False,9424,4598,48.79
2021-11-26 16:48:54.045109,7735,1301,False,5533,3082,55.702
2021-11-26 16:48:54.045109,7735,1302,False,5041,3005,59.611
2021-11-26 16:48:54.045109,7485,1401,False,3885,1077,27.722
2021-11-26 16:48:54.045109,7430,2615,False,5687,2417,42.5
2021-11-26 16:48:54.045109,7430,2616,False,5701,2398,42.063
2021-11-26 16:48:54.045109,7424,1261,False,6517,2824,43.333
2021-11-26 16:48:54.045109,7424,1262,False,5575,2405,43.139
2021-11-26 16:48:54.045109,7697,2807,False,676,321,47.485
2021-11-26 16:48:54.045109,7006,2700,False,1948,513,26.335
2021-11-26 16:48:54.045109,7413,1234,False,3959,1450,36.625
2021-11-26 16:48:54.045109,7413,1235,False,3979,1608,40.412
2021-11-26 16:48:54.045109,7413,1236,False,5111,2269,44.394
2021-11-26 16:48:54.045109,7228,555,False,7261,3494,48.12
2021-11-26 16:48:54.045109,7228,556,False,4445,2207,49.651
2021-11-26 16:48:54.045109,7228,557,False,8217,4308,52.428
2021-11-26 16:48:54.045109,7228,558,False,7139,3565,49.937
2021-11-26 16:48:54.045109,7496,1495,False,1696,499,29.422
2021-11-26 16:48:54.045109,7289,763,False,811,386,47.596
2021-11-26 16:48:54.045109,7641,2804,False,793,489,61.665
2021-11-26 16:48:54.045109,7621,671,False,3536,1876,53.054
2021-11-26 16:48:54.045109,7094,335,False,7246,3367,46.467
2021-11-26 16:48:54.045109,7094,336,False,8481,4055,47.813
2021-11-26 16:48:54.045109,7483,1399,False,5264,2059,39.115
2021-11-26 16:48:54.045109,7585,1421,False,846,382,45.154
2021-11-26 16:48:54.045109,7271,709,False,4134,1715,41.485
2021-11-26 16:48:54.045109,7271,710,False,4502,1905,42.315
2021-11-26 16:48:54.045109,7341,909,False,5357,2775,51.801
2021-11-26 16:48:54.045109,7341,910,False,6382,2779,43.544
2021-11-26 16:48:54.045109,7341,911,False,6116,3497,57.178
2021-11-26 16:48:54.045109,7341,912,False,5351,3169,59.223
2021-11-26 16:48:54.045109,7341,913,False,4263,2642,61.975
2021-11-26 16:48:54.045109,7341,914,False,2940,1506,51.224
2021-11-26 16:48:54.045109,7341,915,False,7121,3576,50.218
2021-11-26 16:48:54.045109,7341,916,False,3626,1601,44.153
2021-11-26 16:48:54.045109,7341,917,False,5667,2841,50.132
2021-11-26 16:48:54.045109,7341,918,False,4634,2226,48.036
2021-11-26 16:48:54.045109,7341,919,False,8705,4348,49.948
2021-11-26 16:48:54.045109,7341,920,False,4837,2185,45.173
2021-11-26 16:48:54.045109,7341,921,False,5900,3124,52.949
2021-11-26 16:48:54.045109,7341,922,False,6414,3248,50.639
2021-11-26 16:48:54.045109,7558,1267,False,4131,2200,53.256
2021-11-26 16:48:54.045109,7348,942,False,3793,3135,82.652
2021-11-26 16:48:54.045109,7348,943,False,5163,1818,35.212
2021-11-26 16:48:54.045109,7348,944,False,4114,1552,37.725
2021-11-26 16:48:54.045109,7348,945,False,5337,2248,42.121
2021-11-26 16:48:54.045109,7290,764,False,1613,710,44.017
2021-11-26 16:48:54.045109,7009,25,False,2277,459,20.158
2021-11-26 16:48:54.045109,7009,24,False,5162,600,11.623
2021-11-26 16:48:54.045109,7041,164,False,8454,3886,45.966
2021-11-26 16:48:54.045109,7148,1729,False,5323,2532,47.567
2021-11-26 16:48:54.045109,7148,1730,False,5323,2639,49.577
2021-11-26 16:48:54.045109,7148,1731,False,5325,2666,50.066
2021-11-26 16:48:54.045109,7148,1733,False,7152,3519,49.203
2021-11-26 16:48:54.045109,7148,1734,False,6617,3096,46.789
2021-11-26 16:48:54.045109,7148,1735,False,6606,2895,43.824
2021-11-26 16:48:54.045109,7148,1732,False,4289,2278,53.113
2021-11-26 16:48:54.045109,7148,1736,False,5910,2785,47.124
2021-11-26 16:48:54.045109,7148,1737,False,3326,1649,49.579
2021-11-26 16:48:54.045109,7687,1433,False,1919,735,38.301
2021-11-26 16:48:54.045109,7590,2475,False,4348,2490,57.268
2021-11-26 16:48:54.045109,7644,1284,False,855,445,52.047
2021-11-26 16:48:54.045109,7301,803,False,552,183,33.152
2021-11-26 16:48:54.045109,7695,2565,False,4177,2380,56.979
2021-11-26 16:48:54.045109,7566,1414,False,934,451,48.287
2021-11-26 16:48:54.045109,7568,1268,False,1392,780,56.034
2021-11-26 16:48:54.045109,7057,225,False,1426,521,36.536
2021-11-26 16:48:54.045109,7650,1285,False,1099,470,42.766
2021-11-26 16:48:54.045109,7742,2672,False,1902,909,47.792
2021-11-26 16:48:54.045109,7064,240,False,6180,2884,46.667
2021-11-26 16:48:54.045109,7064,239,False,7256,3031,41.772
2021-11-26 16:48:54.045109,7064,238,False,5168,2433,47.078
2021-11-26 16:48:54.045109,7064,237,False,6164,2506,40.655
2021-11-26 16:48:54.045109,7064,236,False,3224,1196,37.097
2021-11-26 16:48:54.045109,7273,712,False,1271,626,49.253
2021-11-26 16:48:54.045109,7134,1647,False,4136,2182,52.756
2021-11-26 16:48:54.045109,7134,1648,False,5715,2576,45.074
2021-11-26 16:48:54.045109,7134,1649,False,5706,2565,44.953
2021-11-26 16:48:54.045109,7134,1650,False,7064,2928,41.45
2021-11-26 16:48:54.045109,7134,1651,False,8002,3479,43.477
2021-11-26 16:48:54.045109,7134,1652,False,7059,3083,43.675
2021-11-26 16:48:54.045109,7134,1653,False,6994,2834,40.52
2021-11-26 16:48:54.045109,7134,1654,False,8121,2428,29.898
2021-11-26 16:48:54.045109,7134,1655,False,8109,3239,39.943
2021-11-26 16:48:54.045109,7134,1656,False,6761,2908,43.011
2021-11-26 16:48:54.045109,7134,1657,False,6713,2996,44.63
2021-11-26 16:48:54.045109,7134,1658,False,8146,2370,29.094
2021-11-26 16:48:54.045109,7007,1,False,4203,1924,45.777
2021-11-26 16:48:54.045109,7007,21,False,3831,1362,35.552
2021-11-26 16:48:54.045109,7007,3,False,6545,2908,44.431
2021-11-26 16:48:54.045109,7007,14,False,6551,2459,37.536
2021-11-26 16:48:54.045109,7007,4,False,6417,2857,44.522
2021-11-26 16:48:54.045109,7007,9,False,6501,2890,44.455
2021-11-26 16:48:54.045109,7007,16,False,6434,2812,43.705
2021-11-26 16:48:54.045109,7007,5,False,6552,2824,43.101
2021-11-26 16:48:54.045109,7007,15,False,2364,1001,42.343
2021-11-26 16:48:54.045109,7007,22,False,3472,1207,34.764
2021-11-26 16:48:54.045109,7007,20,False,3838,1674,43.616
2021-11-26 16:48:54.045109,7007,7,False,2574,1126,43.745
2021-11-26 16:48:54.045109,7007,10,False,2551,1094,42.885
2021-11-26 16:48:54.045109,7007,8,False,3822,1631,42.674
2021-11-26 16:48:54.045109,7007,19,False,6500,2880,44.308
2021-11-26 16:48:54.045109,7007,6,False,5314,2202,41.438
2021-11-26 16:48:54.045109,7007,2,False,6392,2900,45.369
2021-11-26 16:48:54.045109,7007,23,False,6460,2386,36.935
2021-11-26 16:48:54.045109,7007,17,False,6085,3001,49.318
2021-11-26 16:48:54.045109,7007,12,False,6537,2327,35.597
2021-11-26 16:48:54.045109,7007,13,False,4596,1574,34.247
2021-11-26 16:48:54.045109,7007,11,False,6282,2922,46.514
2021-11-26 16:48:54.045109,7007,18,False,5802,2722,46.915
2021-11-26 16:48:54.045109,7715,53,False,4398,2210,50.25
2021-11-26 16:48:54.045109,7715,51,False,6738,3090,45.859
2021-11-26 16:48:54.045109,7715,49,False,4377,2203,50.331
2021-11-26 16:48:54.045109,7715,52,False,6713,3240,48.265
2021-11-26 16:48:54.045109,7715,47,False,5038,2581,51.231
2021-11-26 16:48:54.045109,7715,48,False,6768,3399,50.222
2021-11-26 16:48:54.045109,7715,54,False,4730,2675,56.554
2021-11-26 16:48:54.045109,7715,50,False,8443,4220,49.982
2021-11-26 16:48:54.045109,7225,2460,False,7263,3777,52.003
2021-11-26 16:48:54.045109,7225,2461,False,5487,2489,45.362
2021-11-26 16:48:54.045109,7225,2462,False,5515,2783,50.462
2021-11-26 16:48:54.045109,7225,2458,False,5179,2316,44.719
2021-11-26 16:48:54.045109,7225,2459,False,5162,2539,49.186
2021-11-26 16:48:54.045109,7124,508,False,6493,3027,46.619
2021-11-26 16:48:54.045109,7676,2659,False,342,168,49.123
2021-11-26 16:48:54.045109,7459,1352,False,720,283,39.306
2021-11-26 16:48:54.045109,7581,1418,False,824,244,29.612
2021-11-26 16:48:54.045109,7375,1038,False,417,124,29.736
2021-11-26 16:48:54.045109,7573,1417,False,1307,312,23.871
2021-11-26 16:48:54.045109,7353,974,False,1035,430,41.546
2021-11-26 16:48:54.045109,7619,2520,False,5706,2674,46.863
2021-11-26 16:48:54.045109,7619,2521,False,5756,2938,51.042
2021-11-26 16:48:54.045109,7619,2522,False,3382,1656,48.965
2021-11-26 16:48:54.045109,7619,2523,False,2369,1680,70.916
2021-11-26 16:48:54.045109,7619,2526,False,3398,2173,63.949
2021-11-26 16:48:54.045109,7619,2524,False,5057,2994,59.205
2021-11-26 16:48:54.045109,7619,2525,False,5073,2327,45.87
2021-11-26 16:48:54.045109,7116,483,False,930,321,34.516
2021-11-26 16:48:54.045109,7164,1898,False,3101,1749,56.401
2021-11-26 16:48:54.045109,7164,1899,False,7397,2825,38.191
2021-11-26 16:48:54.045109,7164,1900,False,7393,4423,59.827
2021-11-26 16:48:54.045109,7164,1901,False,6349,3159,49.756
2021-11-26 16:48:54.045109,7164,1902,False,6249,2946,47.144
2021-11-26 16:48:54.045109,7164,1903,False,6446,3135,48.635
2021-11-26 16:48:54.045109,7164,1906,False,7627,3914,51.318
2021-11-26 16:48:54.045109,7164,1904,False,6373,2945,46.211
2021-11-26 16:48:54.045109,7164,1905,False,6037,3215,53.255
2021-11-26 16:48:54.045109,7164,1907,False,6235,2853,45.758
2021-11-26 16:48:54.045109,7164,1908,False,6019,2948,48.978
2021-11-26 16:48:54.045109,7164,1909,False,5018,2509,50.0
2021-11-26 16:48:54.045109,7164,1910,False,7687,3067,39.899
2021-11-26 16:48:54.045109,7091,321,False,3460,1758,50.809
2021-11-26 16:48:54.045109,7091,322,False,5512,2926,53.084
2021-11-26 16:48:54.045109,7091,323,False,4018,2471,61.498
2021-11-26 16:48:54.045109,7091,324,False,3789,2097,55.344
2021-11-26 16:48:54.045109,7259,652,False,1870,882,47.166
2021-11-26 16:48:54.045109,7259,653,False,1929,961,49.819
2021-11-26 16:48:54.045109,7172,1951,False,7677,4161,54.201
2021-11-26 16:48:54.045109,7172,1952,False,4470,2010,44.966
2021-11-26 16:48:54.045109,7172,1957,False,6454,2828,43.818
2021-11-26 16:48:54.045109,7172,1953,False,7740,3295,42.571
2021-11-26 16:48:54.045109,7172,1958,False,6402,2732,42.674
2021-11-26 16:48:54.045109,7172,1954,False,3163,1752,55.39
2021-11-26 16:48:54.045109,7172,1960,False,7626,2975,39.011
2021-11-26 16:48:54.045109,7172,1955,False,4192,1686,40.219
2021-11-26 16:48:54.045109,7172,1961,False,5853,2995,51.17
2021-11-26 16:48:54.045109,7172,1956,False,4529,1633,36.057
2021-11-26 16:48:54.045109,7172,1959,False,4456,1686,37.837
2021-11-26 16:48:54.045109,7172,1962,False,5779,2348,40.63
2021-11-26 16:48:54.045109,7172,1963,False,5459,2510,45.979
2021-11-26 16:48:54.045109,7172,1964,False,5525,2537,45.919
2021-11-26 16:48:54.045109,7172,1965,False,6163,2663,43.209
2021-11-26 16:48:54.045109,7172,1966,False,6165,2861,46.407
2021-11-26 16:48:54.045109,7172,1967,False,5473,2363,43.176
2021-11-26 16:48:54.045109,7172,1968,False,5061,2344,46.315
2021-11-26 16:48:54.045109,7046,187,False,4487,1785,39.782
2021-11-26 16:48:54.045109,7567,817,False,1152,596,51.736
2021-11-26 16:48:54.045109,7552,1503,False,1251,652,52.118
2021-11-26 16:48:54.045109,7368,1024,False,7368,2929,39.753
2021-11-26 16:48:54.045109,7368,1025,False,3324,1581,47.563
2021-11-26 16:48:54.045109,7368,1026,False,5204,2221,42.679
2021-11-26 16:48:54.045109,7368,1027,False,5735,2363,41.203
2021-11-26 16:48:54.045109,7072,261,False,4953,2085,42.096
2021-11-26 16:48:54.045109,7072,262,False,7299,3842,52.637
2021-11-26 16:48:54.045109,7072,263,False,8374,3969,47.397
2021-11-26 16:48:54.045109,7072,264,False,8358,3982,47.643
2021-11-26 16:48:54.045109,7737,1466,False,1310,495,37.786
2021-11-26 16:48:54.045109,7754,1303,False,1570,727,46.306
2021-11-26 16:48:54.045109,7174,1971,False,6436,2767,42.993
2021-11-26 16:48:54.045109,7174,1973,False,5203,1892,36.364
2021-11-26 16:48:54.045109,7174,1974,False,6027,2488,41.281
2021-11-26 16:48:54.045109,7174,1982,False,6227,2832,45.479
2021-11-26 16:48:54.045109,7174,1977,False,5523,1837,33.261
2021-11-26 16:48:54.045109,7174,1978,False,5703,2165,37.962
2021-11-26 16:48:54.045109,7174,1972,False,4582,1989,43.409
2021-11-26 16:48:54.045109,7174,1985,False,4517,2132,47.199
2021-11-26 16:48:54.045109,7174,1979,False,5635,2461,43.673
2021-11-26 16:48:54.045109,7174,1981,False,5123,2191,42.768
2021-11-26 16:48:54.045109,7174,1984,False,4984,2306,46.268
2021-11-26 16:48:54.045109,7174,1975,False,5765,2618,45.412
2021-11-26 16:48:54.045109,7174,1976,False,5189,1729,33.32
2021-11-26 16:48:54.045109,7174,1969,False,6104,2320,38.008
2021-11-26 16:48:54.045109,7174,1970,False,6060,2026,33.432
2021-11-26 16:48:54.045109,7174,1980,False,4950,1609,32.505
2021-11-26 16:48:54.045109,7174,1983,False,5993,2569,42.867
2021-11-26 16:48:54.045109,7703,675,False,1846,1042,56.446
2021-11-26 16:48:54.045109,7196,2176,False,6145,3044,49.536
2021-11-26 16:48:54.045109,7196,2174,False,5860,3564,60.819
2021-11-26 16:48:54.045109,7196,2175,False,5880,2866,48.741
2021-11-26 16:48:54.045109,7196,2177,False,5798,4202,72.473
2021-11-26 16:48:54.045109,7196,2178,False,5730,3714,64.817
2021-11-26 16:48:54.045109,7196,2179,False,6994,5198,74.321
2021-11-26 16:48:54.045109,7196,2180,False,3755,2787,74.221
2021-11-26 16:48:54.045109,7196,2181,False,6824,4101,60.097
2021-11-26 16:48:54.045109,7196,2182,False,6731,4920,73.095
2021-11-26 16:48:54.045109,7196,2183,False,5205,3245,62.344
2021-11-26 16:48:54.045109,7196,2184,False,5906,3173,53.725
2021-11-26 16:48:54.045109,7196,2185,False,5848,3591,61.406
2021-11-26 16:48:54.045109,7196,2186,False,3110,2086,67.074
2021-11-26 16:48:54.045109,7196,2187,False,5768,3179,55.114
2021-11-26 16:48:54.045109,7196,2188,False,5496,3070,55.859
2021-11-26 16:48:54.045109,7196,2189,False,5889,3650,61.98
2021-11-26 16:48:54.045109,7044,186,False,8541,3625,42.442
2021-11-26 16:48:54.045109,7044,185,False,10296,5178,50.291
2021-11-26 16:48:54.045109,7044,184,False,9647,4750,49.238
2021-11-26 16:48:54.045109,7044,183,False,6436,2696,41.889
2021-11-26 16:48:54.045109,7044,182,False,8567,4061,47.403
2021-11-26 16:48:54.045109,7044,181,False,8612,4303,49.965
2021-11-26 16:48:54.045109,7044,180,False,8231,3761,45.693
2021-11-26 16:48:54.045109,7044,179,False,6473,4080,63.031
2021-11-26 16:48:54.045109,7044,178,False,8625,3705,42.957
2021-11-26 16:48:54.045109,7044,177,False,7570,3826,50.542
2021-11-26 16:48:54.045109,7044,176,False,8644,4826,55.831
2021-11-26 16:48:54.045109,7044,175,False,8609,4882,56.708
2021-11-26 16:48:54.045109,7044,174,False,11401,5121,44.917
2021-11-26 16:48:54.045109,7044,173,False,11736,5443,46.379
2021-11-26 16:48:54.045109,7044,172,False,6909,3514,50.861
2021-11-26 16:48:54.045109,7044,171,False,8569,3830,44.696
2021-11-26 16:48:54.045109,7489,1485,False,521,183,35.125
2021-11-26 16:48:54.045109,7716,55,False,1739,877,50.431
2021-11-26 16:48:54.045109,7437,2628,False,6233,2863,45.933
2021-11-26 16:48:54.045109,7437,2629,False,3743,1806,48.25
2021-11-26 16:48:54.045109,7437,2630,False,1989,908,45.651
2021-11-26 16:48:54.045109,7437,2631,False,3910,1798,45.985
2021-11-26 16:48:54.045109,7437,2632,False,4545,1831,40.286
2021-11-26 16:48:54.045109,7437,2633,False,2930,1560,53.242
2021-11-26 16:48:54.045109,7437,2634,False,2972,1439,48.419
2021-11-26 16:48:54.045109,7437,2635,False,3608,1612,44.678
2021-11-26 16:48:54.045109,7437,2636,False,4613,1850,40.104
2021-11-26 16:48:54.045109,7688,1434,False,2104,1110,52.757
2021-11-26 16:48:54.045109,7630,1280,False,4477,2488,55.573
2021-11-26 16:48:54.045109,7630,1281,False,4395,2638,60.023
2021-11-26 16:48:54.045109,7441,2647,False,3117,1348,43.247
2021-11-26 16:48:54.045109,7441,2648,False,2467,1074,43.535
2021-11-26 16:48:54.045109,7245,609,False,4405,2190,49.716
2021-11-26 16:48:54.045109,7490,1486,False,483,197,40.787
2021-11-26 16:48:54.045109,7508,1550,False,822,306,37.226
2021-11-26 16:48:54.045109,7646,521,False,2508,1426,56.858
2021-11-26 16:48:54.045109,7626,1071,False,4544,2210,48.636
2021-11-26 16:48:54.045109,7626,1075,False,7418,3521,47.466
2021-11-26 16:48:54.045109,7626,1072,False,5543,2870,51.777
2021-11-26 16:48:54.045109,7626,1073,False,5160,2575,49.903
2021-11-26 16:48:54.045109,7626,1074,False,5896,2830,47.999
2021-11-26 16:48:54.045109,7626,1076,False,8038,3721,46.293
2021-11-26 16:48:54.045109,7126,1573,False,5344,2270,42.478
2021-11-26 16:48:54.045109,7126,1574,False,5385,2559,47.521
2021-11-26 16:48:54.045109,7126,1581,False,1966,723,36.775
2021-11-26 16:48:54.045109,7126,1575,False,5041,1902,37.731
2021-11-26 16:48:54.045109,7126,1576,False,4725,1931,40.868
2021-11-26 16:48:54.045109,7126,1577,False,4727,1996,42.226
2021-11-26 16:48:54.045109,7126,1578,False,5019,2382,47.46
2021-11-26 16:48:54.045109,7126,1579,False,4996,2112,42.274
2021-11-26 16:48:54.045109,7126,1580,False,5701,2087,36.608
2021-11-26 16:48:54.045109,7428,2608,False,4225,1486,35.172
2021-11-26 16:48:54.045109,7428,2609,False,4259,1979,46.466
2021-11-26 16:48:54.045109,7428,2610,False,4642,1700,36.622
2021-11-26 16:48:54.045109,7656,1083,False,3472,1859,53.543
2021-11-26 16:48:54.045109,7142,1705,False,6752,2945,43.617
2021-11-26 16:48:54.045109,7142,1700,False,5091,1813,35.612
2021-11-26 16:48:54.045109,7142,1701,False,5184,2223,42.882
2021-11-26 16:48:54.045109,7142,1703,False,5257,2292,43.599
2021-11-26 16:48:54.045109,7142,1704,False,5230,2207,42.199
2021-11-26 16:48:54.045109,7142,1706,False,4238,2110,49.788
2021-11-26 16:48:54.045109,7142,1702,False,4208,1886,44.819
2021-11-26 16:48:54.045109,7142,1707,False,3945,2056,52.117
2021-11-26 16:48:54.045109,7142,1699,False,7312,3174,43.408
2021-11-26 16:48:54.045109,7686,2671,False,1625,1063,65.415
2021-11-26 16:48:54.045109,7686,2669,False,5130,2587,50.429
2021-11-26 16:48:54.045109,7686,2670,False,1722,936,54.355
2021-11-26 16:48:54.045109,7244,607,False,7846,3356,42.773
2021-11-26 16:48:54.045109,7244,608,False,8578,3503,40.837
2021-11-26 16:48:54.045109,7649,1081,False,1945,1016,52.237
2021-11-26 16:48:54.045109,7598,1423,False,921,468,50.814
2021-11-26 16:48:54.045109,7602,259,False,9186,3634,39.56
2021-11-26 16:48:54.045109,7602,258,False,7814,2696,34.502
2021-11-26 16:48:54.045109,7602,257,False,7869,3533,44.898
2021-11-26 16:48:54.045109,7602,256,False,9189,3436,37.393
2021-11-26 16:48:54.045109,7602,255,False,6398,2804,43.826
2021-11-26 16:48:54.045109,7635,1431,False,1418,642,45.275
2021-11-26 16:48:54.045109,7414,1237,False,1845,907,49.16
