ts,circelec,idservel,mex,tM,iM,pM,cM
2021-12-05 05:30:33.692920,7128,1591,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7128,1592,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7128,1593,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7128,1613,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7128,1590,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7128,1606,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7128,1607,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7128,1608,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7128,1594,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7128,1614,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7128,1595,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7128,1596,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7128,1597,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7128,1598,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7128,1599,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7128,1600,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7128,1601,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7128,1605,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7128,1604,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7128,1602,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7128,1603,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7146,1719,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7146,1720,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7146,1721,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7146,1728,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7146,1722,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7146,1723,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7146,1724,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7146,1725,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7146,1726,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7146,1727,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7200,2230,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7200,2219,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7200,2220,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7200,2228,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7200,2229,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7200,2227,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7200,2216,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2217,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2221,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2222,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2223,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7200,2218,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2231,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2224,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2225,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7200,2226,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7618,519,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7224,2457,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7224,2452,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7224,2453,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7224,2454,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7224,2455,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7224,2456,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7645,260,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7696,2566,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7097,345,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7097,346,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7097,347,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7097,348,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7097,349,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7097,350,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7097,351,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7097,357,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7097,352,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7097,353,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7097,354,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7097,355,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7097,356,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7097,366,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7097,358,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7097,359,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7097,360,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7097,361,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7097,362,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7097,363,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7097,364,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7097,365,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7121,502,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7121,503,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7032,137,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7120,500,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7120,501,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7721,677,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7043,166,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7283,752,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7586,1422,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7387,1124,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7387,1125,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7693,674,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7166,1912,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7166,1911,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7166,1916,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7166,1913,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7166,1914,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7166,1915,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7166,1917,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7189,2118,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7189,2119,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7189,2121,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7189,2120,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7189,2123,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7189,2124,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7189,2125,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7189,2126,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7189,2122,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7189,2116,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7189,2117,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7346,939,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7346,940,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7679,2662,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7108,434,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7108,435,False,28,28,0,100.0
2021-12-05 05:30:33.692920,7108,436,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7108,437,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7108,438,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7108,439,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7410,1225,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7410,1226,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7410,1227,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7410,1228,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7040,163,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7462,1359,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7462,1358,False,27,27,0,100.0
2021-12-05 05:30:33.692920,7464,1364,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7464,1363,False,28,28,0,100.0
2021-12-05 05:30:33.692920,7735,1301,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7735,1302,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7485,1401,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7430,2615,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7430,2616,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7424,1261,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7424,1262,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7697,2807,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7006,2700,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7413,1234,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7413,1235,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7413,1236,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7228,555,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7228,556,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7228,557,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7228,558,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7496,1495,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7289,763,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7641,2804,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7621,671,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7094,335,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7094,336,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7483,1399,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7585,1421,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7271,709,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7271,710,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7341,909,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7341,910,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7341,911,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7341,912,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7341,913,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7341,914,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7341,915,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7341,916,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7341,917,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7341,918,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7341,919,False,27,27,0,100.0
2021-12-05 05:30:33.692920,7341,920,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7341,921,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7341,922,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7558,1267,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7348,942,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7348,943,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7348,944,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7348,945,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7290,764,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7009,25,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7009,24,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7041,164,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7148,1729,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7148,1730,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7148,1731,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7148,1733,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7148,1734,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7148,1735,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7148,1732,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7148,1736,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7148,1737,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7687,1433,False,7,7,0,100.0
2021-12-05 05:30:33.692920,7590,2475,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7644,1284,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7301,803,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7695,2565,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7566,1414,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7568,1268,False,7,7,0,100.0
2021-12-05 05:30:33.692920,7057,225,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7650,1285,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7742,2672,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7064,240,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7064,239,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7064,238,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7064,237,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7064,236,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7273,712,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7134,1647,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7134,1648,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7134,1649,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7134,1650,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7134,1651,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7134,1652,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7134,1653,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7134,1654,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7134,1655,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7134,1656,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7134,1657,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7134,1658,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7007,1,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7007,21,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7007,3,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7007,14,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,4,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,9,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,16,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,5,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,15,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7007,22,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7007,20,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7007,7,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7007,10,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7007,8,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7007,19,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,6,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7007,2,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7007,23,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,17,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7007,12,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7007,13,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7007,11,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7007,18,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7715,53,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7715,51,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7715,49,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7715,52,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7715,47,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7715,48,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7715,54,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7715,50,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7225,2460,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7225,2461,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7225,2462,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7225,2458,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7225,2459,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7124,508,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7676,2659,False,1,1,0,100.0
2021-12-05 05:30:33.692920,7459,1352,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7581,1418,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7375,1038,False,1,1,0,100.0
2021-12-05 05:30:33.692920,7573,1417,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7353,974,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7619,2520,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7619,2521,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7619,2522,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7619,2523,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7619,2526,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7619,2524,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7619,2525,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7116,483,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7164,1898,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7164,1899,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7164,1900,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7164,1901,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7164,1902,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7164,1903,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7164,1906,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7164,1904,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7164,1905,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7164,1907,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7164,1908,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7164,1909,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7164,1910,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7091,321,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7091,322,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7091,323,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7091,324,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7259,652,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7259,653,False,7,7,0,100.0
2021-12-05 05:30:33.692920,7172,1951,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7172,1952,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7172,1957,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7172,1953,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7172,1958,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7172,1954,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7172,1960,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7172,1955,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7172,1961,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7172,1956,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7172,1959,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7172,1962,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7172,1963,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7172,1964,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7172,1965,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7172,1966,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7172,1967,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7172,1968,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7046,187,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7567,817,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7552,1503,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7368,1024,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7368,1025,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7368,1026,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7368,1027,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7072,261,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7072,262,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7072,263,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7072,264,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7737,1466,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7754,1303,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7174,1971,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7174,1973,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7174,1974,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7174,1982,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7174,1977,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7174,1978,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7174,1972,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7174,1985,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7174,1979,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7174,1981,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7174,1984,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7174,1975,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7174,1976,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7174,1969,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7174,1970,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7174,1980,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7174,1983,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7703,675,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7196,2176,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7196,2174,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7196,2175,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7196,2177,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7196,2178,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7196,2179,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7196,2180,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7196,2181,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7196,2182,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7196,2183,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7196,2184,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7196,2185,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7196,2186,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7196,2187,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7196,2188,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7196,2189,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7044,186,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7044,185,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7044,184,False,28,28,0,100.0
2021-12-05 05:30:33.692920,7044,183,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7044,182,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7044,181,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7044,180,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7044,179,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7044,178,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7044,177,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7044,176,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7044,175,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7044,174,False,33,33,0,100.0
2021-12-05 05:30:33.692920,7044,173,False,34,34,0,100.0
2021-12-05 05:30:33.692920,7044,172,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7044,171,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7489,1485,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7716,55,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7437,2628,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7437,2629,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7437,2630,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7437,2631,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7437,2632,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7437,2633,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7437,2634,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7437,2635,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7437,2636,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7688,1434,False,7,7,0,100.0
2021-12-05 05:30:33.692920,7630,1280,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7630,1281,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7441,2647,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7441,2648,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7245,609,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7490,1486,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7508,1550,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7646,521,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7626,1071,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7626,1075,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7626,1072,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7626,1073,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7626,1074,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7626,1076,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7126,1573,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7126,1574,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7126,1581,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7126,1575,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7126,1576,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7126,1577,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7126,1578,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7126,1579,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7126,1580,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7428,2608,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7428,2609,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7428,2610,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7656,1083,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7142,1705,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7142,1700,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7142,1701,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7142,1703,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7142,1704,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7142,1706,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7142,1702,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7142,1707,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7142,1699,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7686,2671,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7686,2669,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7686,2670,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7244,607,False,23,23,0,100.0
